Time,Year,Month,Day,vs
1993-05-31,1993,05,31,0.399401367
1993-06-01,1993,05,01,0.503327191
1993-06-02,1993,06,02,0.435593694
1993-06-03,1993,06,03,0.53118962
1993-06-04,1993,06,04,0.389974177
1993-06-05,1993,06,05,0.492979228
1993-06-06,1993,06,06,0.572687984
1993-06-07,1993,06,07,0.754670918
1993-06-08,1993,06,08,0.447944373
1993-06-09,1993,06,09,0.246528491
1993-06-10,1993,06,10,0.294676423
1993-06-11,1993,06,11,0.397102922
1993-06-12,1993,06,12,0.438895434
1993-06-13,1993,06,13,0.345312446
1993-06-14,1993,06,14,0.37309435
1993-06-15,1993,06,15,0.528076291
1993-06-16,1993,06,16,0.402475297
1993-06-17,1993,06,17,0.470044702
1993-06-18,1993,06,18,0.330366224
1993-06-19,1993,06,19,0.23337473
1993-06-20,1993,06,20,0.275917828
1993-06-21,1993,06,21,0.385275334
1993-06-22,1993,06,22,0.391283274
1993-06-23,1993,06,23,0.507026196
1993-06-24,1993,06,24,0.421770632
1993-06-25,1993,06,25,0.272026837
1993-06-26,1993,06,26,0.297237486
1993-06-27,1993,06,27,0.31705156
1993-06-28,1993,06,28,0.436424941
1993-06-29,1993,06,29,0.515882611
1993-06-30,1993,06,30,0.389785171
1993-07-01,1993,06,01,0.33090651
1993-07-02,1993,07,02,0.448481917
1993-07-03,1993,07,03,0.652547002
1993-07-04,1993,07,04,0.497503936
1993-07-05,1993,07,05,0.479745865
1993-07-06,1993,07,06,0.439835578
1993-07-07,1993,07,07,0.435587198
1993-07-08,1993,07,08,0.420519531
1993-07-09,1993,07,09,0.42989403
1993-07-10,1993,07,10,0.380241603
1993-07-11,1993,07,11,0.400418222
1993-07-12,1993,07,12,0.422009021
1993-07-13,1993,07,13,0.330821157
1993-07-14,1993,07,14,0.453247517
1993-07-15,1993,07,15,0.454430044
1993-07-16,1993,07,16,0.323987305
1993-07-17,1993,07,17,0.328778297
1993-07-18,1993,07,18,0.267658502
1993-07-19,1993,07,19,0.347799063
1993-07-20,1993,07,20,0.390640765
1993-07-21,1993,07,21,0.432965279
1993-07-22,1993,07,22,0.396966428
1993-07-23,1993,07,23,0.435525119
1993-07-24,1993,07,24,0.440229326
1993-07-25,1993,07,25,0.40027824
1993-07-26,1993,07,26,0.498308152
1993-07-27,1993,07,27,0.351124316
1993-07-28,1993,07,28,0.320175916
1993-07-29,1993,07,29,0.309091091
1993-07-30,1993,07,30,0.260100156
1993-07-31,1993,07,31,0.274294704
1993-08-01,1993,07,01,0.324897587
1993-08-02,1993,08,02,0.363062054
1993-08-03,1993,08,03,0.306055903
1993-08-04,1993,08,04,0.348580986
1993-08-05,1993,08,05,0.289642245
1993-08-06,1993,08,06,0.336150557
1993-08-07,1993,08,07,0.352428347
1993-08-08,1993,08,08,0.336986005
1993-08-09,1993,08,09,0.265153348
1993-08-10,1993,08,10,0.260696054
1993-08-11,1993,08,11,0.302126527
1993-08-12,1993,08,12,0.364559799
1993-08-13,1993,08,13,0.425231516
1993-08-14,1993,08,14,0.311442018
1993-08-15,1993,08,15,0.303055406
1993-08-16,1993,08,16,0.404447347
1993-08-17,1993,08,17,0.267048717
1993-08-18,1993,08,18,0.233456105
1993-08-19,1993,08,19,0.27881062
1993-08-20,1993,08,20,0.282304257
1993-08-21,1993,08,21,0.358312756
1993-08-22,1993,08,22,0.396187633
1993-08-23,1993,08,23,0.312073678
1993-08-24,1993,08,24,0.313354343
1993-08-25,1993,08,25,0.37839514
1993-08-26,1993,08,26,0.308165818
1993-08-27,1993,08,27,0.248107806
1993-08-28,1993,08,28,0.292837799
1993-08-29,1993,08,29,0.288345426
1993-08-30,1993,08,30,0.308141083
1993-08-31,1993,08,31,0.33920303
1993-09-01,1993,08,01,0.402579218
1993-09-02,1993,09,02,0.385883033
1993-09-03,1993,09,03,0.356933892
1993-09-04,1993,09,04,0.315086246
1993-09-05,1993,09,05,0.357704431
1993-09-06,1993,09,06,0.362554103
1993-09-07,1993,09,07,0.323256344
1993-09-08,1993,09,08,0.29007116
1993-09-09,1993,09,09,0.320648551
1993-09-10,1993,09,10,0.411684871
1993-09-11,1993,09,11,0.450883389
1993-09-12,1993,09,12,0.5065853
1993-09-13,1993,09,13,0.438090801
1993-09-14,1993,09,14,0.319421381
1993-09-15,1993,09,15,0.392411977
1993-09-16,1993,09,16,0.345008433
1993-09-17,1993,09,17,0.388284683
1993-09-18,1993,09,18,0.351380855
1993-09-19,1993,09,19,0.362289518
1993-09-20,1993,09,20,0.359222054
1993-09-21,1993,09,21,0.478716761
1993-09-22,1993,09,22,0.439103574
1993-09-23,1993,09,23,0.430504173
1993-09-24,1993,09,24,0.365518063
1993-09-25,1993,09,25,0.410562068
1993-09-26,1993,09,26,0.350468695
1993-09-27,1993,09,27,0.341536462
1993-09-28,1993,09,28,0.302094102
1993-09-29,1993,09,29,0.313892692
1993-09-30,1993,09,30,0.54709059
1993-10-01,1993,09,01,0.421668917
1993-10-02,1993,10,02,0.237288564
1993-10-03,1993,10,03,0.290760458
1993-10-04,1993,10,04,0.293465525
1993-10-05,1993,10,05,0.314181238
1993-10-06,1993,10,06,0.41176641
1993-10-07,1993,10,07,0.439896852
1993-10-08,1993,10,08,0.427371919
1993-10-09,1993,10,09,0.374633074
1993-10-10,1993,10,10,0.487808496
1993-10-11,1993,10,11,0.348347068
1993-10-12,1993,10,12,0.344586045
1993-10-13,1993,10,13,0.2949498
1993-10-14,1993,10,14,0.400008768
1993-10-15,1993,10,15,0.338436663
1993-10-16,1993,10,16,0.297647476
1993-10-17,1993,10,17,0.332604945
1993-10-18,1993,10,18,0.27775389
1993-10-19,1993,10,19,0.260811925
1993-10-20,1993,10,20,0.38813886
1993-10-21,1993,10,21,0.300665677
1993-10-22,1993,10,22,0.2413124
1993-10-23,1993,10,23,0.214761719
1993-10-24,1993,10,24,0.284578383
1993-10-25,1993,10,25,0.356689543
1993-10-26,1993,10,26,0.41658175
1993-10-27,1993,10,27,0.447999358
1993-10-28,1993,10,28,0.449640006
1993-10-29,1993,10,29,0.418776751
1993-10-30,1993,10,30,0.382962763
1993-10-31,1993,10,31,0.341084391
1993-11-01,1993,10,01,0.391750723
1993-11-02,1993,11,02,0.422507375
1993-11-03,1993,11,03,0.56200248
1993-11-04,1993,11,04,0.528415859
1993-11-05,1993,11,05,0.339066774
1993-11-06,1993,11,06,0.425879717
1993-11-07,1993,11,07,0.327924788
1993-11-08,1993,11,08,0.308089912
1993-11-09,1993,11,09,0.30456689
1993-11-10,1993,11,10,0.358760625
1993-11-11,1993,11,11,0.338222384
1993-11-12,1993,11,12,0.540974915
1993-11-13,1993,11,13,0.320718586
1993-11-14,1993,11,14,0.387813807
1993-11-15,1993,11,15,0.289477527
1993-11-16,1993,11,16,0.32266295
1993-11-17,1993,11,17,0.312081784
1993-11-18,1993,11,18,0.509889185
1993-11-19,1993,11,19,0.368883669
1993-11-20,1993,11,20,0.343631148
1993-11-21,1993,11,21,0.348855078
1993-11-22,1993,11,22,0.430834293
1993-11-23,1993,11,23,0.527743936
1993-11-24,1993,11,24,0.389413923
1993-11-25,1993,11,25,0.385805666
1993-11-26,1993,11,26,0.592327476
1993-11-27,1993,11,27,0.549310327
1993-11-28,1993,11,28,0.341587096
1993-11-29,1993,11,29,0.323384643
1993-11-30,1993,11,30,0.34383601
1993-12-01,1993,11,01,0.399217725
1993-12-02,1993,12,02,0.382776707
1993-12-03,1993,12,03,0.458427757
1993-12-04,1993,12,04,0.465597063
1993-12-05,1993,12,05,0.556217194
1993-12-06,1993,12,06,0.476533502
1993-12-07,1993,12,07,0.463781387
1993-12-08,1993,12,08,0.452474982
1993-12-09,1993,12,09,0.461040467
1993-12-10,1993,12,10,0.317397892
1993-12-11,1993,12,11,0.379968494
1993-12-12,1993,12,12,0.637097836
1993-12-13,1993,12,13,0.680189729
1993-12-14,1993,12,14,0.27286455
1993-12-15,1993,12,15,0.410224259
1993-12-16,1993,12,16,0.349790275
1993-12-17,1993,12,17,0.319382608
1993-12-18,1993,12,18,0.303458452
1993-12-19,1993,12,19,0.349329829
1993-12-20,1993,12,20,0.405915529
1993-12-21,1993,12,21,0.361750454
1993-12-22,1993,12,22,0.40027836
1993-12-23,1993,12,23,0.466704488
1993-12-24,1993,12,24,0.529638052
1993-12-25,1993,12,25,0.472192049
1993-12-26,1993,12,26,0.413369983
1993-12-27,1993,12,27,0.319346011
1993-12-28,1993,12,28,0.30399096
1993-12-29,1993,12,29,0.299262494
1993-12-30,1993,12,30,0.358997643
1993-12-31,1993,12,31,0.58307451
1994-01-01,1993,12,01,0.490410984
1994-01-02,1993,01,02,0.651534975
1994-01-03,1993,01,03,0.593139946
1994-01-04,1994,01,04,0.428817362
1994-01-05,1994,01,05,0.594434559
1994-01-06,1994,01,06,0.424251914
1994-01-07,1994,01,07,0.518127859
1994-01-08,1994,01,08,0.37567988
1994-01-09,1994,01,09,0.311777353
1994-01-10,1994,01,10,0.276790589
1994-01-11,1994,01,11,0.310580671
1994-01-12,1994,01,12,0.343230367
1994-01-13,1994,01,13,0.466993511
1994-01-14,1994,01,14,0.448287815
1994-01-15,1994,01,15,0.370522827
1994-01-16,1994,01,16,0.475573957
1994-01-17,1994,01,17,0.525211334
1994-01-18,1994,01,18,0.451678783
1994-01-19,1994,01,19,0.412472486
1994-01-20,1994,01,20,0.251061767
1994-01-21,1994,01,21,0.297481984
1994-01-22,1994,01,22,0.322087824
1994-01-23,1994,01,23,0.308796942
1994-01-24,1994,01,24,0.343695492
1994-01-25,1994,01,25,0.340574086
1994-01-26,1994,01,26,0.4424119
1994-01-27,1994,01,27,0.341925442
1994-01-28,1994,01,28,0.227741018
1994-01-29,1994,01,29,0.302752197
1994-01-30,1994,01,30,0.283590913
1994-01-31,1994,01,31,0.369115174
1994-02-01,1994,01,01,0.504326701
1994-02-02,1994,02,02,0.40766114
1994-02-03,1994,02,03,0.369254857
1994-02-04,1994,02,04,0.367239565
1994-02-05,1994,02,05,0.435465664
1994-02-06,1994,02,06,0.455183148
1994-02-07,1994,02,07,0.514312983
1994-02-08,1994,02,08,0.543644249
1994-02-09,1994,02,09,0.377544135
1994-02-10,1994,02,10,0.421034425
1994-02-11,1994,02,11,0.493679851
1994-02-12,1994,02,12,0.413587838
1994-02-13,1994,02,13,0.403432965
1994-02-14,1994,02,14,0.349775821
1994-02-15,1994,02,15,0.320627511
1994-02-16,1994,02,16,0.346487701
1994-02-17,1994,02,17,0.400813252
1994-02-18,1994,02,18,0.660537839
1994-02-19,1994,02,19,0.423414975
1994-02-20,1994,02,20,0.34842667
1994-02-21,1994,02,21,0.397090733
1994-02-22,1994,02,22,0.360943466
1994-02-23,1994,02,23,0.477363586
1994-02-24,1994,02,24,0.665138662
1994-02-25,1994,02,25,0.416394025
1994-02-26,1994,02,26,0.313716829
1994-02-27,1994,02,27,0.342710286
1994-02-28,1994,02,28,0.338337928
1994-03-01,1994,02,01,0.397177249
1994-03-02,1994,03,02,0.28345269
1994-03-03,1994,03,03,0.259663522
1994-03-04,1994,03,04,0.261195272
1994-03-05,1994,03,05,0.276308954
1994-03-06,1994,03,06,0.312790692
1994-03-07,1994,03,07,0.335172504
1994-03-08,1994,03,08,0.317462116
1994-03-09,1994,03,09,0.329457879
1994-03-10,1994,03,10,0.339978039
1994-03-11,1994,03,11,0.301073462
1994-03-12,1994,03,12,0.454916835
1994-03-13,1994,03,13,0.316622794
1994-03-14,1994,03,14,0.38821426
1994-03-15,1994,03,15,0.263826638
1994-03-16,1994,03,16,0.433499604
1994-03-17,1994,03,17,0.682371557
1994-03-18,1994,03,18,0.478800207
1994-03-19,1994,03,19,0.553503156
1994-03-20,1994,03,20,0.459394217
1994-03-21,1994,03,21,0.447170854
1994-03-22,1994,03,22,0.562958181
1994-03-23,1994,03,23,0.6729123
1994-03-24,1994,03,24,0.434257686
1994-03-25,1994,03,25,0.380153447
1994-03-26,1994,03,26,0.388831437
1994-03-27,1994,03,27,0.52301538
1994-03-28,1994,03,28,0.546485186
1994-03-29,1994,03,29,0.403533429
1994-03-30,1994,03,30,0.299536169
1994-03-31,1994,03,31,0.264418304
1994-04-01,1994,03,01,0.321083933
1994-04-02,1994,04,02,0.349526405
1994-04-03,1994,04,03,0.459432751
1994-04-04,1994,04,04,0.588136494
1994-04-05,1994,04,05,0.328284413
1994-04-06,1994,04,06,0.382518888
1994-04-07,1994,04,07,0.553337932
1994-04-08,1994,04,08,0.405777812
1994-04-09,1994,04,09,0.41363433
1994-04-10,1994,04,10,0.411131144
1994-04-11,1994,04,11,0.444267184
1994-04-12,1994,04,12,0.492631167
1994-04-13,1994,04,13,0.515391052
1994-04-14,1994,04,14,0.620126188
1994-04-15,1994,04,15,0.351133615
1994-04-16,1994,04,16,0.339743376
1994-04-17,1994,04,17,0.384970635
1994-04-18,1994,04,18,0.2772744
1994-04-19,1994,04,19,0.346449941
1994-04-20,1994,04,20,0.273773104
1994-04-21,1994,04,21,0.247097999
1994-04-22,1994,04,22,0.441409022
1994-04-23,1994,04,23,0.44766587
1994-04-24,1994,04,24,0.549907863
1994-04-25,1994,04,25,0.572129846
1994-04-26,1994,04,26,0.457696974
1994-04-27,1994,04,27,0.470613182
1994-04-28,1994,04,28,0.356009871
1994-04-29,1994,04,29,0.413561463
1994-04-30,1994,04,30,0.286330491
1994-05-01,1994,04,01,0.298310548
1994-05-02,1994,05,02,0.251992702
1994-05-03,1994,05,03,0.324947
1994-05-04,1994,05,04,0.296854317
1994-05-05,1994,05,05,0.387153715
1994-05-06,1994,05,06,0.354555875
1994-05-07,1994,05,07,0.433757782
1994-05-08,1994,05,08,0.331728458
1994-05-09,1994,05,09,0.434119731
1994-05-10,1994,05,10,0.336354256
1994-05-11,1994,05,11,0.351492137
1994-05-12,1994,05,12,0.35864827
1994-05-13,1994,05,13,0.361770272
1994-05-14,1994,05,14,0.355584025
1994-05-15,1994,05,15,0.452911228
1994-05-16,1994,05,16,0.570913672
1994-05-17,1994,05,17,0.652605534
1994-05-18,1994,05,18,0.590095222
1994-05-19,1994,05,19,0.613605142
1994-05-20,1994,05,20,0.526646078
1994-05-21,1994,05,21,0.328975528
1994-05-22,1994,05,22,0.352084666
1994-05-23,1994,05,23,0.253154576
1994-05-24,1994,05,24,0.228815332
1994-05-25,1994,05,25,0.307896197
1994-05-26,1994,05,26,0.287093848
1994-05-27,1994,05,27,0.361842573
1994-05-28,1994,05,28,0.411027879
1994-05-29,1994,05,29,0.397657096
1994-05-30,1994,05,30,0.350809544
1994-05-31,1994,05,31,0.455590725
1994-06-01,1994,05,01,0.353990912
1994-06-02,1994,06,02,0.305547327
1994-06-03,1994,06,03,0.396349013
1994-06-04,1994,06,04,0.402558088
1994-06-05,1994,06,05,0.323570311
1994-06-06,1994,06,06,0.483998895
1994-06-07,1994,06,07,0.464026004
1994-06-08,1994,06,08,0.405808508
1994-06-09,1994,06,09,0.381166786
1994-06-10,1994,06,10,0.325207114
1994-06-11,1994,06,11,0.340622514
1994-06-12,1994,06,12,0.414947152
1994-06-13,1994,06,13,0.518697441
1994-06-14,1994,06,14,0.630373001
1994-06-15,1994,06,15,0.518215299
1994-06-16,1994,06,16,0.426647633
1994-06-17,1994,06,17,0.377363116
1994-06-18,1994,06,18,0.338987082
1994-06-19,1994,06,19,0.28810215
1994-06-20,1994,06,20,0.195679843
1994-06-21,1994,06,21,0.246736333
1994-06-22,1994,06,22,0.34722501
1994-06-23,1994,06,23,0.389613271
1994-06-24,1994,06,24,0.340208411
1994-06-25,1994,06,25,0.363788754
1994-06-26,1994,06,26,0.496355951
1994-06-27,1994,06,27,0.447657615
1994-06-28,1994,06,28,0.32548666
1994-06-29,1994,06,29,0.341918916
1994-06-30,1994,06,30,0.36983338
1994-07-01,1994,06,01,0.35106197
1994-07-02,1994,07,02,0.340347588
1994-07-03,1994,07,03,0.36635378
1994-07-04,1994,07,04,0.406018764
1994-07-05,1994,07,05,0.327505291
1994-07-06,1994,07,06,0.477177739
1994-07-07,1994,07,07,0.440153301
1994-07-08,1994,07,08,0.258003205
1994-07-09,1994,07,09,0.290693969
1994-07-10,1994,07,10,0.339465439
1994-07-11,1994,07,11,0.332437128
1994-07-12,1994,07,12,0.320848972
1994-07-13,1994,07,13,0.297154158
1994-07-14,1994,07,14,0.331291109
1994-07-15,1994,07,15,0.330518603
1994-07-16,1994,07,16,0.324526608
1994-07-17,1994,07,17,0.27814278
1994-07-18,1994,07,18,0.324443012
1994-07-19,1994,07,19,0.353821397
1994-07-20,1994,07,20,0.313243389
1994-07-21,1994,07,21,0.221910238
1994-07-22,1994,07,22,0.263946265
1994-07-23,1994,07,23,0.292564869
1994-07-24,1994,07,24,0.267637849
1994-07-25,1994,07,25,0.30285123
1994-07-26,1994,07,26,0.306849867
1994-07-27,1994,07,27,0.271651
1994-07-28,1994,07,28,0.222842723
1994-07-29,1994,07,29,0.267522782
1994-07-30,1994,07,30,0.226616874
1994-07-31,1994,07,31,0.253835559
1994-08-01,1994,07,01,0.23083362
1994-08-02,1994,08,02,0.220171854
1994-08-03,1994,08,03,0.27545616
1994-08-04,1994,08,04,0.263972551
1994-08-05,1994,08,05,0.414425462
1994-08-06,1994,08,06,0.342970937
1994-08-07,1994,08,07,0.256166697
1994-08-08,1994,08,08,0.400651485
1994-08-09,1994,08,09,0.378777832
1994-08-10,1994,08,10,0.282138824
1994-08-11,1994,08,11,0.317620039
1994-08-12,1994,08,12,0.253093362
1994-08-13,1994,08,13,0.262498587
1994-08-14,1994,08,14,0.260554671
1994-08-15,1994,08,15,0.252315074
1994-08-16,1994,08,16,0.303971022
1994-08-17,1994,08,17,0.326113552
1994-08-18,1994,08,18,0.265531391
1994-08-19,1994,08,19,0.260659426
1994-08-20,1994,08,20,0.223739982
1994-08-21,1994,08,21,0.293035954
1994-08-22,1994,08,22,0.353135079
1994-08-23,1994,08,23,0.303046197
1994-08-24,1994,08,24,0.360007375
1994-08-25,1994,08,25,0.282031596
1994-08-26,1994,08,26,0.339375228
1994-08-27,1994,08,27,0.334089905
1994-08-28,1994,08,28,0.334819406
1994-08-29,1994,08,29,0.295585185
1994-08-30,1994,08,30,0.298782915
1994-08-31,1994,08,31,0.41201961
1994-09-01,1994,08,01,0.396197289
1994-09-02,1994,09,02,0.3458592
1994-09-03,1994,09,03,0.483166188
1994-09-04,1994,09,04,0.360430956
1994-09-05,1994,09,05,0.315565228
1994-09-06,1994,09,06,0.322660863
1994-09-07,1994,09,07,0.265632123
1994-09-08,1994,09,08,0.261190295
1994-09-09,1994,09,09,0.402321339
1994-09-10,1994,09,10,0.40174979
1994-09-11,1994,09,11,0.363415062
1994-09-12,1994,09,12,0.368848115
1994-09-13,1994,09,13,0.365919441
1994-09-14,1994,09,14,0.494456887
1994-09-15,1994,09,15,0.405314833
1994-09-16,1994,09,16,0.263084054
1994-09-17,1994,09,17,0.297154874
1994-09-18,1994,09,18,0.278240979
1994-09-19,1994,09,19,0.210857525
1994-09-20,1994,09,20,0.196942553
1994-09-21,1994,09,21,0.429437429
1994-09-22,1994,09,22,0.468061864
1994-09-23,1994,09,23,0.544169307
1994-09-24,1994,09,24,0.317176491
1994-09-25,1994,09,25,0.224233434
1994-09-26,1994,09,26,0.397709638
1994-09-27,1994,09,27,0.301956713
1994-09-28,1994,09,28,0.338421851
1994-09-29,1994,09,29,0.366223633
1994-09-30,1994,09,30,0.357063979
1994-10-01,1994,09,01,0.337863266
1994-10-02,1994,10,02,0.39001894
1994-10-03,1994,10,03,0.490410179
1994-10-04,1994,10,04,0.473732263
1994-10-05,1994,10,05,0.592377603
1994-10-06,1994,10,06,0.619176507
1994-10-07,1994,10,07,0.236147746
1994-10-08,1994,10,08,0.238920286
1994-10-09,1994,10,09,0.304902196
1994-10-10,1994,10,10,0.301468998
1994-10-11,1994,10,11,0.325486183
1994-10-12,1994,10,12,0.324292362
1994-10-13,1994,10,13,0.466902435
1994-10-14,1994,10,14,0.680293322
1994-10-15,1994,10,15,0.545351446
1994-10-16,1994,10,16,0.426608741
1994-10-17,1994,10,17,0.430654347
1994-10-18,1994,10,18,0.360999823
1994-10-19,1994,10,19,0.284719378
1994-10-20,1994,10,20,0.354598671
1994-10-21,1994,10,21,0.421590179
1994-10-22,1994,10,22,0.363865852
1994-10-23,1994,10,23,0.383003354
1994-10-24,1994,10,24,0.286437482
1994-10-25,1994,10,25,0.222997829
1994-10-26,1994,10,26,0.325983554
1994-10-27,1994,10,27,0.456590027
1994-10-28,1994,10,28,0.488430977
1994-10-29,1994,10,29,0.386847705
1994-10-30,1994,10,30,0.326356769
1994-10-31,1994,10,31,0.444450557
1994-11-01,1994,10,01,0.523858964
1994-11-02,1994,11,02,0.509575725
1994-11-03,1994,11,03,0.429968297
1994-11-04,1994,11,04,0.312056065
1994-11-05,1994,11,05,0.349976689
1994-11-06,1994,11,06,0.39013955
1994-11-07,1994,11,07,0.396820545
1994-11-08,1994,11,08,0.385867655
1994-11-09,1994,11,09,0.317712486
1994-11-10,1994,11,10,0.364147276
1994-11-11,1994,11,11,0.365732461
1994-11-12,1994,11,12,0.648938417
1994-11-13,1994,11,13,0.544919431
1994-11-14,1994,11,14,0.237184346
1994-11-15,1994,11,15,0.332328379
1994-11-16,1994,11,16,0.547443032
1994-11-17,1994,11,17,0.714548707
1994-11-18,1994,11,18,0.469467849
1994-11-19,1994,11,19,0.276772648
1994-11-20,1994,11,20,0.588895857
1994-11-21,1994,11,21,0.363054603
1994-11-22,1994,11,22,0.276468784
1994-11-23,1994,11,23,0.36827144
1994-11-24,1994,11,24,0.352257162
1994-11-25,1994,11,25,0.40001291
1994-11-26,1994,11,26,0.560345232
1994-11-27,1994,11,27,0.660989225
1994-11-28,1994,11,28,0.592834711
1994-11-29,1994,11,29,0.522271574
1994-11-30,1994,11,30,0.416357636
1994-12-01,1994,11,01,0.339052558
1994-12-02,1994,12,02,0.390658557
1994-12-03,1994,12,03,0.348856539
1994-12-04,1994,12,04,0.407366544
1994-12-05,1994,12,05,0.314160794
1994-12-06,1994,12,06,0.373150647
1994-12-07,1994,12,07,0.414160162
1994-12-08,1994,12,08,0.336153865
1994-12-09,1994,12,09,0.343280613
1994-12-10,1994,12,10,0.340145648
1994-12-11,1994,12,11,0.445661634
1994-12-12,1994,12,12,0.304239303
1994-12-13,1994,12,13,0.318606317
1994-12-14,1994,12,14,0.428435266
1994-12-15,1994,12,15,0.368735164
1994-12-16,1994,12,16,0.452983528
1994-12-17,1994,12,17,0.352948755
1994-12-18,1994,12,18,0.347796142
1994-12-19,1994,12,19,0.592521369
1994-12-20,1994,12,20,0.430773467
1994-12-21,1994,12,21,0.368655354
1994-12-22,1994,12,22,0.24839583
1994-12-23,1994,12,23,0.312939227
1994-12-24,1994,12,24,0.314555347
1994-12-25,1994,12,25,0.22402823
1994-12-26,1994,12,26,0.210433945
1994-12-27,1994,12,27,0.208885089
1994-12-28,1994,12,28,0.277602702
1994-12-29,1994,12,29,0.243656054
1994-12-30,1994,12,30,0.2297526
1994-12-31,1994,12,31,0.337999135
1995-01-01,1994,12,01,0.369966447
1995-01-02,1994,01,02,0.268788278
1995-01-03,1994,01,03,0.278416425
1995-01-04,1995,01,04,0.267176598
1995-01-05,1995,01,05,0.33942917
1995-01-06,1995,01,06,0.435299963
1995-01-07,1995,01,07,0.567103386
1995-01-08,1995,01,08,0.483340204
1995-01-09,1995,01,09,0.464390785
1995-01-10,1995,01,10,0.419475585
1995-01-11,1995,01,11,0.554244816
1995-01-12,1995,01,12,0.338064045
1995-01-13,1995,01,13,0.369348228
1995-01-14,1995,01,14,0.365332723
1995-01-15,1995,01,15,0.507575631
1995-01-16,1995,01,16,0.560373247
1995-01-17,1995,01,17,0.305344045
1995-01-18,1995,01,18,0.424787372
1995-01-19,1995,01,19,0.317145407
1995-01-20,1995,01,20,0.224387079
1995-01-21,1995,01,21,0.256483793
1995-01-22,1995,01,22,0.322566122
1995-01-23,1995,01,23,0.319278687
1995-01-24,1995,01,24,0.230670735
1995-01-25,1995,01,25,0.276792407
1995-01-26,1995,01,26,0.308046639
1995-01-27,1995,01,27,0.636136472
1995-01-28,1995,01,28,0.397909701
1995-01-29,1995,01,29,0.323878974
1995-01-30,1995,01,30,0.390546739
1995-01-31,1995,01,31,0.491309673
1995-02-01,1995,01,01,0.44409734
1995-02-02,1995,02,02,0.644253075
1995-02-03,1995,02,03,0.421999544
1995-02-04,1995,02,04,0.436696827
1995-02-05,1995,02,05,0.339685917
1995-02-06,1995,02,06,0.373911858
1995-02-07,1995,02,07,0.236245677
1995-02-08,1995,02,08,0.298255444
1995-02-09,1995,02,09,0.455580562
1995-02-10,1995,02,10,0.515301526
1995-02-11,1995,02,11,0.45906952
1995-02-12,1995,02,12,0.412966669
1995-02-13,1995,02,13,0.48427248
1995-02-14,1995,02,14,0.650496483
1995-02-15,1995,02,15,0.447963774
1995-02-16,1995,02,16,0.36319679
1995-02-17,1995,02,17,0.390442997
1995-02-18,1995,02,18,0.500635505
1995-02-19,1995,02,19,0.36968407
